ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
20365|Soul Feast|{3}{B}{B}|Sorcery|||Target player loses 4 life and you gain 4 life.|Starter 1999|Uncommon|mono|5|0.0|||2.38|Ray Lago|90||Target player loses 4 life and you gain 4 life.|0
21071|Southern Elephant|{3}{G}|Creature - Elephant|3|4||Starter 1999|Common|mono|4|0.0|||1.5|Wang Yuqun|142|||0
20200|Spitting Earth|{1}{R}|Sorcery|||Spitting Earth deals damage to target creature equal to the number of Mountains you control.|Starter 1999|Uncommon|mono|2|0.0|||2.964|Brian Snoddy|117||Spitting Earth deals damage to target creature equal to the number of Mountains you control.|0
20220|Squall|{2}{G}|Sorcery|||Squall deals 2 damage to each creature with flying.|Starter 1999|Common|mono|3|0.0|||2.425|Carl Critchlow|143||Squall deals 2 damage to each creature with flying.|0
20208|Stone Rain|{2}{R}|Sorcery|||Destroy target land.|Starter 1999|Common|mono|3|0.0|||3.842|John Matson|118||Destroy target land.|0
21028|Storm Crow|{1}{U}|Creature - Bird|1|2|Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i>|Starter 1999|Common|mono|2|0.0|||4.045|Una Fricker|53||Flying <i>(This creature can't be blocked except by creatures with flying or reach.)</i>|0
21078|Summer Bloom|{1}{G}|Sorcery|||You may play up to three additional lands this turn.|Starter 1999|Rare|mono|2|0.0|||3.625|Kaja Foglio|144||You may play up to three additional lands this turn.|0
21797|Swamp||Basic Land - Swamp|||B|Starter 1999|Land|land|0|0.0|||4.607|Dan Frazier|170||B|0
21799|Swamp||Basic Land - Swamp|||B|Starter 1999|Land|land|0|0.0|||4.781|Romas|171||B|0
21796|Swamp||Basic Land - Swamp|||B|Starter 1999|Land|land|0|0.0|||4.824|Romas|172||B|0
21798|Swamp||Basic Land - Swamp|||B|Starter 1999|Land|land|0|0.0|||4.357|Douglas Shuler|173||B|0
20218|Sylvan Basilisk|{3}{G}{G}|Creature - Basilisk|2|4|Whenever Sylvan Basilisk becomes blocked by a creature, destroy that creature.|Starter 1999|Rare|mono|5|0.0|||3.286|Ron Spencer|145||Whenever Sylvan Basilisk becomes blocked by a creature, destroy that creature.|0
20217|Sylvan Yeti|{2}{G}{G}|Creature - Yeti|||Sylvan Yeti's power is equal to the number of cards in your hand.|Starter 1999|Rare|mono|4|0.0|||3.136|Brom|146||Sylvan Yeti's power is equal to the number of cards in your hand.|0
20181|Thorn Elemental|{5}{G}{G}|Creature - Elemental|7|7|You may have Thorn Elemental assign its combat damage as though it weren't blocked.|Starter 1999|Rare|mono|7|0.0|||4.756|rk post|147||You may have Thorn Elemental assign its combat damage as though it weren't blocked.|0
21047|Tidings|{3}{U}{U}|Sorcery|||Draw four cards.|Starter 1999|Uncommon|mono|5|0.0|||3.765|Pete Venters|54||Draw four cards.|0
21034|Time Ebb|{2}{U}|Sorcery|||Put target creature on top of its owner's library.|Starter 1999|Common|mono|3|0.0|||2.65|Alan Rabinowitz|55||Put target creature on top of its owner's library.|0
21048|Time Warp|{3}{U}{U}|Sorcery|||Target player takes an extra turn after this one.|Starter 1999|Rare|mono|5|0.0|||4.48|Pete Venters|56||Target player takes an extra turn after this one.|0
21033|Touch of Brilliance|{3}{U}|Sorcery|||Draw two cards.|Starter 1999|Common|mono|4|0.0|||1.161|Kaja Foglio|57||Draw two cards.|0
21785|Trained Orgg|{6}{R}|Creature - Orgg|6|6||Starter 1999|Rare|mono|7|0.0|||1.875|Eric Peterson|120|||0
20207|Tremor|{R}|Sorcery|||Tremor deals 1 damage to each creature without flying.|Starter 1999|Common|mono|1|0.0|||2.977|Pete Venters|121||Tremor deals 1 damage to each creature without flying.|0
21045|Undo|{1}{U}{U}|Sorcery|||Return two target creatures to their owners' hands.|Starter 1999|Uncommon|mono|3|0.0|||3.321|Terese Nielsen|58||Return two target creatures to their owners' hands.|0
20228|Untamed Wilds|{2}{G}|Sorcery|||Search your library for a basic land card and put that card onto the battlefield. Then shuffle your library.|Starter 1999|Uncommon|mono|3|0.0|||2.158|NéNé Thomas|148||Search your library for a basic land card and put that card onto the battlefield. Then shuffle your library.|0
21059|Venerable Monk|{2}{W}|Creature - Human Monk Cleric|2|2|When Venerable Monk enters the battlefield, you gain 2 life.|Starter 1999|Common|mono|3|0.0|||2.643|D. Alexander Gregory|28||When Venerable Monk enters the battlefield, you gain 2 life.|0
20393|Vengeance|{3}{W}|Sorcery|||Destroy target tapped creature.|Starter 1999|Uncommon|mono|4|0.0|||2.464|Andrew Robinson|29||Destroy target tapped creature.|0
20403|Veteran Cavalier|{W}{W}|Creature - Human Knight|2|2|Vigilance <i>(Attacking doesn't cause this creature to tap.)</i>|Starter 1999|Uncommon|mono|2|0.0|||3.625|rk post|30||Vigilance <i>(Attacking doesn't cause this creature to tap.)</i>|0
20188|Vizzerdrix|{6}{U}|Creature - Rabbit Beast|6|6||Starter 1999|Rare|mono|7|0.0|||1.676|Eric Peterson|59|||0
21020|Volcanic Dragon|{4}{R}{R}|Creature - Dragon|4|4|Flying<br>Haste <i>(This creature can attack and {T} as soon as it comes under your control.)</i>|Starter 1999|Rare|mono|6|0.0|||3.404|Janine Johnston|122||Flying<br>Haste <i>(This creature can attack and {T} as soon as it comes under your control.)</i>|0
20206|Volcanic Hammer|{1}{R}|Sorcery|||Volcanic Hammer deals 3 damage to target creature or player.|Starter 1999|Common|mono|2|0.0|||2.375|Edward P. Beard, Jr.|123||Volcanic Hammer deals 3 damage to target creature or player.|0
21040|Water Elemental|{3}{U}{U}|Creature - Elemental|5|4||Starter 1999|Uncommon|mono|5|0.0|||2.225|Jeff A. Menges|60|||0
21058|Wild Griffin|{2}{W}|Creature - Griffin|2|2|Flying|Starter 1999|Common|mono|3|0.0|||2.333|Jeff Miracola|31||Flying|0
20227|Wild Ox|{3}{G}|Creature - Ox|3|3|Swampwalk|Starter 1999|Uncommon|mono|4|0.0|||2.769|Jeffrey R. Busch|151||Swampwalk|0
21029|Wind Drake|{2}{U}|Creature - Drake|2|2|Flying|Starter 1999|Common|mono|3|0.0|||2.692|Zina Saunders|61||Flying|0
20224|Wood Elves|{2}{G}|Creature - Elf Scout|1|1|When Wood Elves enters the battlefield, search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.|Starter 1999|Uncommon|mono|3|0.0|||3.088|Rebecca Guay|153||When Wood Elves enters the battlefield, search your library for a Forest card and put that card onto the battlefield. Then shuffle your library.|0
