ID|NAME|COST|TYPE|POWER|TOUGHNESS|ORACLE|SET|RARITY|CTYPE|CMC|DBPRICE|LANG|EDITION_ABBR|RATING|ARTIST|COLLNUM|RULINGS|TEXT|ENID
95|Ancestral Recall|{U}|Instant|||Target player draws three cards.|Limited Edition Alpha|Rare|mono|1|0.0|||4.785|Mark Poole|||Target player draws three cards.|0
94|Air Elemental|{3}{U}{U}|Creature - Elemental|4|4|Flying|Limited Edition Alpha|Uncommon|mono|5|0.0|||3.28|Richard Thomas|||Flying|0
96|Animate Artifact|{3}{U}|Enchantment - Aura|||Enchant artifact<br>As long as enchanted artifact isn't a creature, it's an artifact creature with power and toughness each equal to its converted mana cost.|Limited Edition Alpha|Uncommon|mono|4|0.0|||1.978|Douglas Schuler|||Enchant artifact<br>As long as enchanted artifact isn't a creature, it's an artifact creature with power and toughness each equal to its converted mana cost.|0
232|Animate Wall|{W}|Enchantment - Aura|||Enchant Wall<br>Enchanted Wall can attack as though it didn't have defender.|Limited Edition Alpha|Rare|mono|1|0.0|||2.355|Dan Frazier|||Enchant Wall<br>Enchanted Wall can attack as though it didn't have defender.|0
1|Ankh of Mishra|{2}|Artifact|||Whenever a land enters the battlefield, Ankh of Mishra deals 2 damage to that land's controller.|Limited Edition Alpha|Rare|colorless|2|0.0|||4.167|Amy Weber|||Whenever a land enters the battlefield, Ankh of Mishra deals 2 damage to that land's controller.|0
233|Armageddon|{3}{W}|Sorcery|||Destroy all lands.|Limited Edition Alpha|Rare|mono|4|0.0|||4.75|Jesper Myrfors|||Destroy all lands.|0
140|Aspect of Wolf|{1}{G}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +X/+Y, where X is half the number of Forests you control, rounded down, and Y is half the number of Forests you control, rounded up.|Limited Edition Alpha|Rare|mono|2|0.0|||2.58|Jeff A. Menges|||Enchant creature<br>Enchanted creature gets +X/+Y, where X is half the number of Forests you control, rounded down, and Y is half the number of Forests you control, rounded up.|0
279|Badlands||Land - Swamp Mountain||||Limited Edition Alpha|Rare|land|0|0.0|||4.862|Rob Alexander||||0
234|Balance|{1}{W}|Sorcery|||Each player chooses a number of lands he or she controls equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.|Limited Edition Alpha|Rare|mono|2|0.0|||4.875|Mark Poole|||Each player chooses a number of lands he or she controls equal to the number of lands controlled by the player who controls the fewest, then sacrifices the rest. Players discard cards and sacrifice creatures the same way.|0
2|Basalt Monolith|{3}|Artifact|||Basalt Monolith doesn't untap during your untap step.<br>{T}: Add {3} to your mana pool.<br>{3}: Untap Basalt Monolith.|Limited Edition Alpha|Uncommon|colorless|3|0.0|||3.464|Jesper Myrfors|||Basalt Monolith doesn't untap during your untap step.<br>{T}: Add {3} to your mana pool.<br>{3}: Untap Basalt Monolith.|0
280|Bayou||Land - Swamp Forest||||Limited Edition Alpha|Rare|land|0|0.0|||4.986|Jesper Myrfors||||0
142|Birds of Paradise|{G}|Creature - Bird|0|1|Flying<br>{T}: Add one mana of any color to your mana pool.|Limited Edition Alpha|Rare|mono|1|0.0|||4.7|Mark Poole|||Flying<br>{T}: Add one mana of any color to your mana pool.|0
4|Black Vise|{1}|Artifact|||As Black Vise enters the battlefield, choose an opponent.<br>At the beginning of the chosen player's upkeep, Black Vise deals X damage to that player, where X is the number of cards in his or her hand minus 4.|Limited Edition Alpha|Uncommon|colorless|1|0.0|||4.743|Richard Thomas|||As Black Vise enters the battlefield, choose an opponent.<br>At the beginning of the chosen player's upkeep, Black Vise deals X damage to that player, where X is the number of cards in his or her hand minus 4.|0
237|Blaze of Glory|{W}|Instant|||Cast Blaze of Glory only during the declare attackers step.<br>Target creature defending player controls can block any number of creatures this turn. It blocks each attacking creature this turn if able.|Limited Edition Alpha|Rare|mono|1|0.0|||3.65|Richard Thomas|||Cast Blaze of Glory only during the declare attackers step.<br>Target creature defending player controls can block any number of creatures this turn. It blocks each attacking creature this turn if able.|0
238|Blessing|{W}{W}|Enchantment - Aura|||Enchant creature<br>{W}: Enchanted creature gets +1/+1 until end of turn.|Limited Edition Alpha|Rare|mono|2|0.0|||2.921|Julie Baroh|||Enchant creature<br>{W}: Enchanted creature gets +1/+1 until end of turn.|0
97|Blue Elemental Blast|{U}|Instant|||Choose one- Counter target red spell; or destroy target red permanent.|Limited Edition Alpha|Common|mono|1|0.0|||3.375|Richard Thomas|||Choose one- Counter target red spell; or destroy target red permanent.|0
239|Blue Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from blue. This effect doesn't remove Blue Ward.|Limited Edition Alpha|Uncommon|mono|1|0.0|||1.58|Dan Frazier|||Enchant creature<br>Enchanted creature has protection from blue. This effect doesn't remove Blue Ward.|0
51|Bog Wraith|{3}{B}|Creature - Wraith|3|3|Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|Limited Edition Alpha|Uncommon|mono|4|0.0|||3.5|Jeff A. Menges|||Swampwalk <i>(This creature is unblockable as long as defending player controls a Swamp.)</i>|0
98|Braingeyser|{X}{U}{U}|Sorcery|||Target player draws X cards.|Limited Edition Alpha|Rare|mono|2|0.0|||4.483|Mark Tedin|||Target player draws X cards.|0
186|Burrowing|{R}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has mountainwalk.|Limited Edition Alpha|Uncommon|mono|1|0.0|||1.893|Mark Poole|||Enchant creature<br>Enchanted creature has mountainwalk.|0
240|Castle|{3}{W}|Enchantment|||Untapped creatures you control get +0/+2.|Limited Edition Alpha|Uncommon|mono|4|0.0|||2.789|Dameon Willich|||Untapped creatures you control get +0/+2.|0
5|Celestial Prism|{3}|Artifact|||{2}, {T}: Add one mana of any color to your mana pool.|Limited Edition Alpha|Uncommon|colorless|3|0.0|||1.0|Amy Weber|||{2}, {T}: Add one mana of any color to your mana pool.|0
144|Channel|{G}{G}|Sorcery|||Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {1} to your mana pool.|Limited Edition Alpha|Uncommon|mono|2|0.0|||4.532|Richard Thomas|||Until end of turn, any time you could activate a mana ability, you may pay 1 life. If you do, add {1} to your mana pool.|0
6|Chaos Orb|{2}|Artifact|||{1}, {T}: If Chaos Orb is on the battlefield, flip Chaos Orb onto the battlefield from a height of at least one foot. If Chaos Orb turns over completely at least once during the flip, destroy all permanents it touches. Then destroy Chaos Orb.|Limited Edition Alpha|Rare|colorless|2|0.0|||3.987|Mark Tedin|||{1}, {T}: If Chaos Orb is on the battlefield, flip Chaos Orb onto the battlefield from a height of at least one foot. If Chaos Orb turns over completely at least once during the flip, destroy all permanents it touches. Then destroy Chaos Orb.|0
187|Chaoslace|{R}|Instant|||Target spell or permanent becomes red. <i>(Its mana symbols remain unchanged.)</i>|Limited Edition Alpha|Rare|mono|1|0.0|||1.327|Dameon Willich|||Target spell or permanent becomes red. <i>(Its mana symbols remain unchanged.)</i>|0
241|Circle of Protection: Blue|{1}{W}|Enchantment|||{1}: The next time a blue source of your choice would deal damage to you this turn, prevent that damage.|Limited Edition Alpha|Common|mono|2|0.0|||2.435|Dameon Willich|||{1}: The next time a blue source of your choice would deal damage to you this turn, prevent that damage.|0
242|Circle of Protection: Green|{1}{W}|Enchantment|||{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.|Limited Edition Alpha|Common|mono|2|0.0|||2.263|Sandra Everingham|||{1}: The next time a green source of your choice would deal damage to you this turn, prevent that damage.|0
243|Circle of Protection: Red|{1}{W}|Enchantment|||{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.|Limited Edition Alpha|Common|mono|2|0.0|||2.864|Anson Maddocks|||{1}: The next time a red source of your choice would deal damage to you this turn, prevent that damage.|0
244|Circle of Protection: White|{1}{W}|Enchantment|||{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.|Limited Edition Alpha|Common|mono|2|0.0|||2.053|Douglas Schuler|||{1}: The next time a white source of your choice would deal damage to you this turn, prevent that damage.|0
7|Clockwork Beast|{6}|Artifact Creature - Beast|0|4|Clockwork Beast enters the battlefield with seven +1/+0 counters on it.<br>At end of combat, if Clockwork Beast attacked or blocked this combat, remove a +1/+0 counter from it.<br>{X}, {T}: Put up to X +1/+0 counters on Clockwork Beast. This ability can't cause the total number of +1/+0 counters on Clockwork Beast to be greater than seven. Activate this ability only during your upkeep.|Limited Edition Alpha|Rare|colorless|6|0.0|||3.174|Drew Tucker|||Clockwork Beast enters the battlefield with seven +1/+0 counters on it.<br>At end of combat, if Clockwork Beast attacked or blocked this combat, remove a +1/+0 counter from it.<br>{X}, {T}: Put up to X +1/+0 counters on Clockwork Beast. This ability can't cause the total number of +1/+0 counters on Clockwork Beast to be greater than seven. Activate this ability only during your upkeep.|0
99|Clone|{3}{U}|Creature - Shapeshifter|0|0|You may have Clone enter the battlefield as a copy of any creature on the battlefield.|Limited Edition Alpha|Uncommon|mono|4|0.0|||4.458|Julie Baroh|||You may have Clone enter the battlefield as a copy of any creature on the battlefield.|0
8|Conservator|{4}|Artifact|||{3}, {T}: Prevent the next 2 damage that would be dealt to you this turn.|Limited Edition Alpha|Uncommon|colorless|4|0.0|||1.141|Amy Weber|||{3}, {T}: Prevent the next 2 damage that would be dealt to you this turn.|0
246|Conversion|{2}{W}{W}|Enchantment|||At the beginning of your upkeep, sacrifice Conversion unless you pay {W}{W}.<br>All Mountains are Plains.|Limited Edition Alpha|Uncommon|mono|4|0.0|||3.5|Jesper Myrfors|||At the beginning of your upkeep, sacrifice Conversion unless you pay {W}{W}.<br>All Mountains are Plains.|0
9|Copper Tablet|{2}|Artifact|||At the beginning of each player's upkeep, Copper Tablet deals 1 damage to that player.|Limited Edition Alpha|Uncommon|colorless|2|0.0|||2.775|Amy Weber|||At the beginning of each player's upkeep, Copper Tablet deals 1 damage to that player.|0
101|Copy Artifact|{1}{U}|Enchantment|||You may have Copy Artifact enter the battlefield as a copy of any artifact on the battlefield, except it's an enchantment in addition to its other types.|Limited Edition Alpha|Rare|mono|2|0.0|||4.091|Amy Weber|||You may have Copy Artifact enter the battlefield as a copy of any artifact on the battlefield, except it's an enchantment in addition to its other types.|0
146|Craw Wurm|{4}{G}{G}|Creature - Wurm|6|4||Limited Edition Alpha|Common|mono|6|0.0|||2.986|Daniel Gelon||||0
247|Crusade|{W}{W}|Enchantment|||White creatures get +1/+1.|Limited Edition Alpha|Rare|mono|2|0.0|||4.088|Mark Poole|||White creatures get +1/+1.|0
11|Cyclopean Tomb|{4}|Artifact|||{2}, {T}: Put a mire counter on target non-Swamp land. That land is a Swamp for as long as it has a mire counter on it. Activate this ability only during your upkeep.<br>When Cyclopean Tomb is put into a graveyard from the battlefield, at the beginning of each of your upkeeps for the rest of the game, remove all mire counters from a land that a mire counter was put onto with Cyclopean Tomb but that a mire counter has not been removed from with Cyclopean Tomb.|Limited Edition Alpha|Rare|colorless|4|0.0|||3.286|Anson Maddocks|||{2}, {T}: Put a mire counter on target non-Swamp land. That land is a Swamp for as long as it has a mire counter on it. Activate this ability only during your upkeep.<br>When Cyclopean Tomb is put into a graveyard from the battlefield, at the beginning of each of your upkeeps for the rest of the game, remove all mire counters from a land that a mire counter was put onto with Cyclopean Tomb but that a mire counter has not been removed from with Cyclopean Tomb.|0
54|Dark Ritual|{B}|Instant|||Add {B}{B}{B} to your mana pool.|Limited Edition Alpha|Common|mono|1|0.0|||4.907|Sandra Everingham|||Add {B}{B}{B} to your mana pool.|0
248|Death Ward|{W}|Instant|||Regenerate target creature.|Limited Edition Alpha|Common|mono|1|0.0|||2.25|Dan Frazier|||Regenerate target creature.|0
56|Deathgrip|{B}{B}|Enchantment|||{B}{B}: Counter target green spell.|Limited Edition Alpha|Uncommon|mono|2|0.0|||3.568|Anson Maddocks|||{B}{B}: Counter target green spell.|0
59|Demonic Hordes|{3}{B}{B}{B}|Creature - Demon|5|5|{T}: Destroy target land.<br>At the beginning of your upkeep, unless you pay {B}{B}{B}, tap Demonic Hordes and sacrifice a land of an opponent's choice.|Limited Edition Alpha|Rare|mono|6|0.0|||3.724|Jesper Myrfors|||{T}: Destroy target land.<br>At the beginning of your upkeep, unless you pay {B}{B}{B}, tap Demonic Hordes and sacrifice a land of an opponent's choice.|0
12|Dingus Egg|{4}|Artifact|||Whenever a land is put into a graveyard from the battlefield, Dingus Egg deals 2 damage to that land's controller.|Limited Edition Alpha|Rare|colorless|4|0.0|||3.22|Dan Frazier|||Whenever a land is put into a graveyard from the battlefield, Dingus Egg deals 2 damage to that land's controller.|0
249|Disenchant|{1}{W}|Instant|||Destroy target artifact or enchantment.|Limited Edition Alpha|Common|mono|2|0.0|||4.328|Amy Weber|||Destroy target artifact or enchantment.|0
188|Disintegrate|{X}{R}|Sorcery|||Disintegrate deals X damage to target creature or player. That creature can't be regenerated this turn. If the creature would die this turn, exile it instead.|Limited Edition Alpha|Common|mono|1|0.0|||4.685|Anson Maddocks|||Disintegrate deals X damage to target creature or player. That creature can't be regenerated this turn. If the creature would die this turn, exile it instead.|0
13|Disrupting Scepter|{3}|Artifact|||{3}, {T}: Target player discards a card. Activate this ability only during your turn.|Limited Edition Alpha|Rare|colorless|3|0.0|||3.08|Dan Frazier|||{3}, {T}: Target player discards a card. Activate this ability only during your turn.|0
62|Drudge Skeletons|{1}{B}|Creature - Skeleton|1|1|{B}: Regenerate Drudge Skeletons. <i>(The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i>|Limited Edition Alpha|Common|mono|2|0.0|||3.855|Sandra Everingham|||{B}: Regenerate Drudge Skeletons. <i>(The next time this creature would be destroyed this turn, it isn't. Instead tap it, remove all damage from it, and remove it from combat.)</i>|0
191|Dwarven Warriors|{2}{R}|Creature - Dwarf Warrior|1|1|{T}: Target creature with power 2 or less is unblockable this turn.|Limited Edition Alpha|Common|mono|3|0.0|||2.545|Douglas Schuler|||{T}: Target creature with power 2 or less is unblockable this turn.|0
192|Earth Elemental|{3}{R}{R}|Creature - Elemental|4|5||Limited Edition Alpha|Uncommon|mono|5|0.0|||2.897|Dan Frazier||||0
193|Earthbind|{R}|Enchantment - Aura|||Enchant creature<br>When Earthbind enters the battlefield, if enchanted creature has flying, Earthbind deals 2 damage to that creature and Earthbind gains "Enchanted creature loses flying."|Limited Edition Alpha|Common|mono|1|0.0|||2.5|Quinton Hoover|||Enchant creature<br>When Earthbind enters the battlefield, if enchanted creature has flying, Earthbind deals 2 damage to that creature and Earthbind gains "Enchanted creature loses flying."|0
194|Earthquake|{X}{R}|Sorcery|||Earthquake deals X damage to each creature without flying and each player.|Limited Edition Alpha|Rare|mono|1|0.0|||4.174|Dan Frazier|||Earthquake deals X damage to each creature without flying and each player.|0
63|Evil Presence|{B}|Enchantment - Aura|||Enchant land<br>Enchanted land is a Swamp.|Limited Edition Alpha|Uncommon|mono|1|0.0|||2.543|Sandra Everingham|||Enchant land<br>Enchanted land is a Swamp.|0
195|False Orders|{R}|Instant|||Cast False Orders only during the declare blockers step.<br>Remove target creature defending player controls from combat. Creatures it was blocking that had become blocked by only that creature this combat become unblocked. You may have it block an attacking creature of your choice.|Limited Edition Alpha|Common|mono|1|0.0|||3.4|Anson Maddocks|||Cast False Orders only during the declare blockers step. <br>Remove target creature defending player controls from combat. Creatures it was blocking that had become blocked by only that creature this combat become unblocked. You may have it block an attacking creature of your choice.|0
250|Farmstead|{W}{W}{W}|Enchantment - Aura|||Enchant land<br>Enchanted land has "At the beginning of your upkeep, you may pay {W}{W}. If you do, you gain 1 life."|Limited Edition Alpha|Rare|mono|3|0.0|||1.264|Mark Poole|||Enchant land<br>Enchanted land has "At the beginning of your upkeep, you may pay {W}{W}. If you do, you gain 1 life."|0
64|Fear|{B}{B}|Enchantment - Aura|||Enchant creature <i>(Target a creature as you cast this. This card enters the battlefield attached to that creature.)</i><br>Enchanted creature has fear. <i>(It can't be blocked except by artifact creatures and/or black creatures.)</i>|Limited Edition Alpha|Common|mono|2|0.0|||2.158|Mark Poole|||Enchant creature <i>(Target a creature as you cast this. This card enters the battlefield attached to that creature.)</i><br>Enchanted creature has fear. <i>(It can't be blocked except by artifact creatures and/or black creatures.)</i>|0
196|Fire Elemental|{3}{R}{R}|Creature - Elemental|5|4||Limited Edition Alpha|Uncommon|mono|5|0.0|||3.26|Melissa Benson||||0
197|Fireball|{X}{R}|Sorcery|||Fireball deals X damage divided evenly, rounded down, among any number of target creatures and/or players.<br>Fireball costs {1} more to cast for each target beyond the first.|Limited Edition Alpha|Common|mono|1|0.0|||4.609|Mark Tedin|||Fireball deals X damage divided evenly, rounded down, among any number of target creatures and/or players.<br>Fireball costs {1} more to cast for each target beyond the first.|0
198|Firebreathing|{R}|Enchantment - Aura|||Enchant creature<br>{R}: Enchanted creature gets +1/+0 until end of turn.|Limited Edition Alpha|Common|mono|1|0.0|||3.0|Dan Frazier|||Enchant creature<br>{R}: Enchanted creature gets +1/+0 until end of turn.|0
199|Flashfires|{3}{R}|Sorcery|||Destroy all Plains.|Limited Edition Alpha|Uncommon|mono|4|0.0|||3.18|Dameon Willich|||Destroy all Plains.|0
106|Flight|{U}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has flying.|Limited Edition Alpha|Common|mono|1|0.0|||2.19|Anson Maddocks|||Enchant creature<br>Enchanted creature has flying.|0
149|Fog|{G}|Instant|||Prevent all combat damage that would be dealt this turn.|Limited Edition Alpha|Common|mono|1|0.0|||4.405|Jesper Myrfors|||Prevent all combat damage that would be dealt this turn.|0
150|Force of Nature|{2}{G}{G}{G}{G}|Creature - Elemental|8|8|Trample <i>(If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)</i><br>At the beginning of your upkeep, Force of Nature deals 8 damage to you unless you pay {G}{G}{G}{G}.|Limited Edition Alpha|Rare|mono|6|0.0|||3.683|Douglas Schuler|||Trample <i>(If this creature would assign enough damage to its blockers to destroy them, you may have it assign the rest of its damage to defending player or planeswalker.)</i><br>At the beginning of your upkeep, Force of Nature deals 8 damage to you unless you pay {G}{G}{G}{G}.|0
289|Forest||Basic Land - Forest|||G|Limited Edition Alpha|Land|land|0|0.0|||4.45|Christopher Rush|||G|0
151|Fungusaur|{3}{G}|Creature - Fungus Lizard|2|2|Whenever Fungusaur is dealt damage, put a +1/+1 counter on it.|Limited Edition Alpha|Rare|mono|4|0.0|||3.5|Daniel Gelon|||Whenever Fungusaur is dealt damage, put a +1/+1 counter on it.|0
153|Giant Growth|{G}|Instant|||Target creature gets +3/+3 until end of turn.|Limited Edition Alpha|Common|mono|1|0.0|||4.458|Sandra Everingham|||Target creature gets +3/+3 until end of turn.|0
154|Giant Spider|{3}{G}|Creature - Spider|2|4|Reach <i>(This creature can block creatures with flying.)</i>|Limited Edition Alpha|Common|mono|4|0.0|||3.273|Sandra Everingham|||Reach <i>(This creature can block creatures with flying.)</i>|0
16|Glasses of Urza|{1}|Artifact|||{T}: Look at target player's hand.|Limited Edition Alpha|Uncommon|colorless|1|0.0|||3.1|Douglas Schuler|||{T}: Look at target player's hand.|0
66|Gloom|{2}{B}|Enchantment|||White spells cost {3} more to cast.<br>Activated abilities of white enchantments cost {3} more to activate.|Limited Edition Alpha|Uncommon|mono|3|0.0|||3.318|Dan Frazier|||White spells cost {3} more to cast.<br>Activated abilities of white enchantments cost {3} more to activate.|0
201|Goblin Balloon Brigade|{R}|Creature - Goblin Warrior|1|1|{R}: Goblin Balloon Brigade gains flying until end of turn.|Limited Edition Alpha|Uncommon|mono|1|0.0|||3.294|Andi Rusu|||{R}: Goblin Balloon Brigade gains flying until end of turn.|0
202|Goblin King|{1}{R}{R}|Creature - Goblin|2|2|Other Goblin creatures get +1/+1 and have mountainwalk. <i>(They're unblockable as long as defending player controls a Mountain.)</i>|Limited Edition Alpha|Rare|mono|3|0.0|||4.339|Jesper Myrfors|||Other Goblin creatures get +1/+1 and have mountainwalk. <i>(They're unblockable as long as defending player controls a Mountain.)</i>|0
203|Granite Gargoyle|{2}{R}|Creature - Gargoyle|2|2|Flying<br>{R}: Granite Gargoyle gets +0/+1 until end of turn.|Limited Edition Alpha|Rare|mono|3|0.0|||3.708|Christopher Rush|||Flying<br>{R}: Granite Gargoyle gets +0/+1 until end of turn.|0
204|Gray Ogre|{2}{R}|Creature - Ogre|2|2||Limited Edition Alpha|Common|mono|3|0.0|||1.25|Dan Frazier||||0
251|Green Ward|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature has protection from green. This effect doesn't remove Green Ward.|Limited Edition Alpha|Uncommon|mono|1|0.0|||1.184|Dan Frazier|||Enchant creature<br>Enchanted creature has protection from green. This effect doesn't remove Green Ward.|0
155|Grizzly Bears|{1}{G}|Creature - Bear|2|2||Limited Edition Alpha|Common|mono|2|0.0|||3.838|Jeff A. Menges||||0
252|Guardian Angel|{X}{W}|Instant|||Prevent the next X damage that would be dealt to target creature or player this turn. Until end of turn, you may pay {1} any time you could cast an instant. If you do, prevent the next 1 damage that would be dealt to that creature or player this turn.|Limited Edition Alpha|Common|mono|1|0.0|||3.075|Anson Maddocks|||Prevent the next X damage that would be dealt to target creature or player this turn. Until end of turn, you may pay {1} any time you could cast an instant. If you do, prevent the next 1 damage that would be dealt to that creature or player this turn.|0
253|Healing Salve|{W}|Instant|||Choose one- Target player gains 3 life; or prevent the next 3 damage that would be dealt to target creature or player this turn.|Limited Edition Alpha|Common|mono|1|0.0|||2.565|Dan Frazier|||Choose one- Target player gains 3 life; or prevent the next 3 damage that would be dealt to target creature or player this turn.|0
17|Helm of Chatzuk|{1}|Artifact|||{1}, {T}: Target creature gains banding until end of turn. <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding a player controls are blocking or being blocked by a creature, that player divides that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|Limited Edition Alpha|Rare|colorless|1|0.0|||1.905|Mark Tedin|||{1}, {T}: Target creature gains banding until end of turn. <i>(Any creatures with banding, and up to one without, can attack in a band. Bands are blocked as a group. If any creatures with banding a player controls are blocking or being blocked by a creature, that player divides that creature's combat damage, not its controller, among any of the creatures it's being blocked by or is blocking.)</i>|0
205|Hill Giant|{3}{R}|Creature - Giant|3|3||Limited Edition Alpha|Common|mono|4|0.0|||2.043|Dan Frazier||||0
254|Holy Armor|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +0/+2.<br>{W}: Enchanted creature gets +0/+1 until end of turn.|Limited Edition Alpha|Common|mono|1|0.0|||2.455|Melissa Benson|||Enchant creature<br>Enchanted creature gets +0/+2.<br>{W}: Enchanted creature gets +0/+1 until end of turn.|0
255|Holy Strength|{W}|Enchantment - Aura|||Enchant creature<br>Enchanted creature gets +1/+2.|Limited Edition Alpha|Common|mono|1|0.0|||2.292|Anson Maddocks|||Enchant creature<br>Enchanted creature gets +1/+2.|0
67|Howl from Beyond|{X}{B}|Instant|||Target creature gets +X/+0 until end of turn.|Limited Edition Alpha|Common|mono|1|0.0|||3.02|Mark Poole|||Target creature gets +X/+0 until end of turn.|0
18|Howling Mine|{2}|Artifact|||At the beginning of each player's draw step, if Howling Mine is untapped, that player draws an additional card.|Limited Edition Alpha|Rare|colorless|2|0.0|||4.442|Mark Poole|||At the beginning of each player's draw step, if Howling Mine is untapped, that player draws an additional card.|0
206|Hurloon Minotaur|{1}{R}{R}|Creature - Minotaur|2|3||Limited Edition Alpha|Common|mono|3|0.0|||2.5|Anson Maddocks||||0
156|Hurricane|{X}{G}|Sorcery|||Hurricane deals X damage to each creature with flying and each player.|Limited Edition Alpha|Uncommon|mono|1|0.0|||3.92|Dameon Willich|||Hurricane deals X damage to each creature with flying and each player.|0
68|Hypnotic Specter|{1}{B}{B}|Creature - Specter|2|2|Flying<br>Whenever Hypnotic Specter deals damage to an opponent, that player discards a card at random.|Limited Edition Alpha|Uncommon|mono|3|0.0|||4.686|Douglas Schuler|||Flying<br>Whenever Hypnotic Specter deals damage to an opponent, that player discards a card at random.|0
157|Ice Storm|{2}{G}|Sorcery|||Destroy target land.|Limited Edition Alpha|Uncommon|mono|3|0.0|||4.103|Dan Frazier|||Destroy target land.|0
19|Icy Manipulator|{4}|Artifact|||{1}, {T}: Tap target artifact, creature, or land.|Limited Edition Alpha|Uncommon|colorless|4|0.0|||4.197|Douglas Schuler|||{1}, {T}: Tap target artifact, creature, or land.|0
20|Illusionary Mask|{2}|Artifact|||{X}: You may choose a creature card in your hand whose mana cost could be paid by some amount of, or all of, the mana you spent on {X}. If you do, you may cast that card face down as a 2/2 creature spell without paying its mana cost. If the creature that spell becomes as it resolves has not been turned face up and would assign or deal damage, be dealt damage, or become tapped, instead it's turned face up and assigns or deals damage, is dealt damage, or becomes tapped. Activate this ability only any time you could cast a sorcery.|Limited Edition Alpha|Rare|colorless|2|0.0|||3.738|Amy Weber|||{X}: You may choose a creature card in your hand whose mana cost could be paid by some amount of, or all of, the mana you spent on {X}. If you do, you may cast that card face down as a 2/2 creature spell without paying its mana cost. If the creature that spell becomes as it resolves has not been turned face up and would assign or deal damage, be dealt damage, or become tapped, instead it's turned face up and assigns or deals damage, is dealt damage, or becomes tapped. Activate this ability only any time you could cast a sorcery.|0
107|Invisibility|{U}{U}|Enchantment - Aura|||Enchant creature<br>Enchanted creature can't be blocked except by Walls.|Limited Edition Alpha|Common|mono|2|0.0|||2.974|Anson Maddocks|||Enchant creature<br>Enchanted creature can't be blocked except by Walls.|0
21|Iron Star|{1}|Artifact|||Whenever a player casts a red spell, you may pay {1}. If you do, you gain 1 life.|Limited Edition Alpha|Uncommon|colorless|1|0.0|||1.16|Dan Frazier|||Whenever a player casts a red spell, you may pay {1}. If you do, you gain 1 life.|0
207|Ironclaw Orcs|{1}{R}|Creature - Orc|2|2|Ironclaw Orcs can't block creatures with power 2 or greater.|Limited Edition Alpha|Common|mono|2|0.0|||1.833|Anson Maddocks|||Ironclaw Orcs can't block creatures with power 2 or greater.|0
159|Ironroot Treefolk|{4}{G}|Creature - Treefolk|3|5||Limited Edition Alpha|Common|mono|5|0.0|||1.865|Jesper Myrfors||||0
293|Island||Basic Land - Island|||U|Limited Edition Alpha|Land|land|0|0.0|||4.797|Mark Poole|||U|0
256|Island Sanctuary|{1}{W}|Enchantment|||If you would draw a card during your draw step, instead you may skip that draw. If you do, until your next turn, you can't be attacked except by creatures with flying and/or islandwalk.|Limited Edition Alpha|Rare|mono|2|0.0|||3.896|Mark Poole|||If you would draw a card during your draw step, instead you may skip that draw. If you do, until your next turn, you can't be attacked except by creatures with flying and/or islandwalk.|0
22|Ivory Cup|{1}|Artifact|||Whenever a player casts a white spell, you may pay {1}. If you do, you gain 1 life.|Limited Edition Alpha|Uncommon|colorless|1|0.0|||0.977|Anson Maddocks|||Whenever a player casts a white spell, you may pay {1}. If you do, you gain 1 life.|0
23|Jade Monolith|{4}|Artifact|||{1}: The next time a source of your choice would deal damage to target creature this turn, that source deals that damage to you instead.|Limited Edition Alpha|Rare|colorless|4|0.0|||2.87|Anson Maddocks|||{1}: The next time a source of your choice would deal damage to target creature this turn, that source deals that damage to you instead.|0
24|Jade Statue|{4}|Artifact|||{2}: Jade Statue becomes a 3/6 Golem artifact creature until end of combat. Activate this ability only during combat.|Limited Edition Alpha|Uncommon|colorless|4|0.0|||3.146|Dan Frazier|||{2}: Jade Statue becomes a 3/6 Golem artifact creature until end of combat. Activate this ability only during combat.|0
25|Jayemdae Tome|{4}|Artifact|||{4}, {T}: Draw a card.|Limited Edition Alpha|Rare|colorless|4|0.0|||2.963|Mark Tedin|||{4}, {T}: Draw a card.|0
