id|name|cost|type|power|toughness|oracleText|edition|rarity|colorType|cmc
2723|Essence Vortex|{1}{U}{B}|Instant| | |Destroy target creature unless its controller pays life equal to its toughness. A creature destroyed this way can't be regenerated.|Ice Age|Uncommon|null|0
107385|Experiment Kraj|{2}{G}{G}{U}{U}|Legendary Creature - Ooze Mutant|4|6|Experiment Kraj has all activated abilities of each other creature with a +1/+1 counter on it. <br>{T}: Put a +1/+1 counter on target creature.|Dissension|Rare|null|0
3736|Femeref Enchantress|{G}{W}|Creature - Human Druid|1|2|Whenever an enchantment is put into a graveyard from play, draw a card.|Visions|Rare|null|0
96945|Feral Animist|{1}{R}{G}|Creature - Goblin Shaman|2|1|{3}: Feral Animist gets +X/+0 until end of turn, where X is its power.|Guildpact|Uncommon|null|0
28011|Fervent Charge|{1}{W}{B}{R}|Enchantment| | |Whenever a creature you control attacks, it gets +2/+2 until end of turn.|Apocalypse|Rare|null|0
2724|Fiery Justice|{R}{G}{W}|Sorcery| | |Fiery Justice deals 5 damage divided as you choose among any number of target creatures and/or players. Target opponent gains 5 life.|Ice Age|Rare|null|0
2725|Fire Covenant|{1}{B}{R}|Instant| | |As an additional cost to play Fire Covenant, pay X life. <br>Fire Covenant deals X damage divided as you choose among any number of target creatures.|Ice Age|Uncommon|null|0
89074|Firemane Angel|{3}{R}{W}{W}|Creature - Angel|4|3|Flying, first strike <br>At the beginning of your upkeep, if Firemane Angel is in your graveyard or in play, you may gain 1 life. <br>{6}{R}{R}{W}{W}: Return Firemane Angel from your graveyard to play. Play this ability only during your upkeep.|Ravnica: City of Guilds|Rare|null|0
23180|Fires of Yavimaya|{1}{R}{G}|Enchantment| | |Creatures you control have haste. <br> <br>Sacrifice Fires of Yavimaya: Target creature gets +2/+2 until end of turn.|Invasion|Uncommon|null|0
3737|Firestorm Hellkite|{4}{U}{R}|Creature - Dragon|6|6|Flying, trample <br>Cumulative upkeep {U}{R} <i>(At the beginning of your upkeep, put an age counter on this permanent, then sacrifice it unless you pay its upkeep cost for each age counter on it.)</i>|Visions|Rare|null|0
109727|Firewake Sliver|{1}{R}{G}|Creature - Sliver|1|1|All Sliver creatures have haste. <br>All Slivers have "{1}, Sacrifice this permanent: Target Sliver creature gets +2/+2 until end of turn."|Time Spiral|Uncommon|null|0
83562|Flame-Kin Zealot|{1}{R}{R}{W}|Creature - Elemental Berserker|2|2|When Flame-Kin Zealot comes into play, creatures you control get +1/+1 and gain haste until end of turn.|Ravnica: City of Guilds|Uncommon|null|0
26479|Fleetfoot Panther|{1}{G}{W}|Creature - Cat|3|4|Flash <br>When Fleetfoot Panther comes into play, return a green or white creature you control to its owner's hand.|Planeshift|Uncommon|null|0
2726|Flooded Woodlands|{2}{U}{B}|Enchantment| | |Green creatures have "This creature can't attack unless you sacrifice a land."|Ice Age|Rare|null|0
19117|Flowstone Charger|{2}{R}{W}|Creature - Beast|2|5|Whenever Flowstone Charger attacks, it gets +3/-3 until end of turn.|Apocalypse|Uncommon|null|0
3535|Frenetic Efreet|{1}{U}{R}|Creature - Efreet|2|1|Flying <br> <br>{0}: If Frenetic Efreet is in play, flip a coin. If you win the flip, Frenetic Efreet phases out. If you lose the flip, sacrifice Frenetic Efreet.|Mirage|Rare|null|0
126011|Frenetic Sliver|{1}{U}{R}|Creature - Sliver|2|2|All Slivers have "{0}: If this permanent is in play, flip a coin. If you win the flip, remove this permanent from the game and return it to play under its owner's control at end of turn. If you lose the flip, sacrifice it."|Planar Chaos|Uncommon|null|0
23156|Frenzied Tilling|{3}{R}{G}|Sorcery| | |Destroy target land. Search your library for a basic land card and put that card into play tapped. Then shuffle your library.|Invasion|Common|null|0
2727|Fumarole|{3}{B}{R}|Sorcery| | |As an additional cost to play Fumarole, pay 3 life. <br> <br>Destroy target creature and target land.|Ice Age|Uncommon|null|0
26743|Fungal Shambler|{4}{G}{U}{B}|Creature - Fungus Beast|6|4|Trample <br>Whenever Fungal Shambler deals damage to an opponent, you draw a card and that opponent discards a card.|Apocalypse|Rare|null|0
2871|Gabriel Angelfire|{3}{G}{G}{W}{W}|Legendary Creature - Angel|4|4|At the beginning of your upkeep, choose flying, first strike, trample, or rampage 3. Gabriel Angelfire gains that ability until your next upkeep.|Chronicles|Rare|null|0
140188|Gaddock Teeg|{G}{W}|Legendary Creature - Kithkin Advisor|2|2|Noncreature spells with converted mana cost 4 or greater can't be played. <br>Noncreature spells with {X} in their mana costs can't be played.|Lorwyn|Rare|null|0
26757|Gaea's Skyfolk|{G}{U}|Creature - Elf Merfolk|2|2|Flying|Apocalypse|Common|null|0
23158|Galina's Knight|{W}{U}|Creature - Merfolk Knight|2|2|Protection from red|Invasion|Common|null|0
121126|Garza Zol, Plague Queen|{4}{U}{B}{R}|Legendary Creature - Vampire|5|5|Flying, haste <br>Whenever a creature dealt damage by Garza Zol, Plague Queen this turn is put into a graveyard, put a +1/+1 counter on Garza Zol. <br>Whenever Garza Zol deals combat damage to a player, you may draw a card.|Coldsnap|Rare|null|0
83933|Gaze of the Gorgon|{3}{B/G}|Instant| | |<i>({B/G} can be paid with either {B} or {G}.)</i> <br>Regenerate target creature. At end of combat, destroy all creatures that blocked or were blocked by that creature this turn.|Ravnica: City of Guilds|Common|null|0
96891|Gelectrode|{1}{U}{R}|Creature - Weird|0|1|{T}: Gelectrode deals 1 damage to target creature or player. <br>Whenever you play an instant or sorcery spell, you may untap Gelectrode.|Guildpact|Uncommon|null|0
75364|Genju of the Realm|{W}{U}{B}{R}{G}|Legendary Enchantment - Aura| | |Enchant land <br>{2}: Enchanted land becomes a legendary 8/12 Spirit creature with trample until end of turn. It's still a land. <br>When enchanted land is put into a graveyard, you may return Genju of the Realm from your graveyard to your hand.|Betrayers of Kamigawa|Rare|null|0
25873|Gerrard's Command|{G}{W}|Instant| | |Untap target creature. It gets +3/+3 until end of turn.|Planeshift|Common|null|0
29416|Gerrard's Verdict|{W}{B}|Sorcery| | |Target player discards two cards. You gain 3 life for each land card discarded this way.|Apocalypse|Uncommon|null|0
96908|Ghost Council of Orzhova|{W}{W}{B}{B}|Legendary Creature - Spirit|4|4|When Ghost Council of Orzhova comes into play, target opponent loses 1 life and you gain 1 life. <br>{1}, Sacrifice a creature: Remove Ghost Council of Orzhova from the game. Return it to play under its owner's control at end of turn.|Guildpact|Rare|null|0
109717|Ghostflame Sliver|{B}{R}|Creature - Sliver|2|2|All Slivers are colorless.|Time Spiral|Uncommon|null|0
2728|Ghostly Flame|{B}{R}|Enchantment| | |Black and/or red permanents and spells are colorless sources of damage.|Ice Age|Rare|null|0
106576|Giant Solifuge|{2}{R/G}{R/G}|Creature - Insect|4|1|<i>({R/G} can be paid with either {R} or {G}.)</i> <br>Trample, haste, shroud <i>(This permanent can't be the target of spells or abilities.)</i>|Guildpact|Rare|null|0
2729|Giant Trap Door Spider|{1}{R}{G}|Creature - Spider|2|3|{1}{R}{G}, {T}: Remove from the game Giant Trap Door Spider and target creature without flying that's attacking you.|Ice Age|Uncommon|null|0
2730|Glaciers|{2}{W}{U}|Enchantment| | |At the beginning of your upkeep, sacrifice Glaciers unless you pay {W}{U}. <br> <br>All Mountains are Plains.|Ice Age|Rare|null|0
89027|Glare of Subdual|{2}{G}{W}|Enchantment| | |Tap an untapped creature you control: Tap target artifact or creature.|Ravnica: City of Guilds|Rare|null|0
83702|Gleancrawler|{3}{B/G}{B/G}{B/G}|Creature - Insect Horror|6|6|<i>({B/G} can be paid with either {B} or {G}.)</i> <br>Trample <br>At the end of your turn, return to your hand all creature cards in your graveyard that were put into your graveyard from play this turn.|Ravnica: City of Guilds|Rare|null|0
83597|Glimpse the Unthinkable|{U}{B}|Sorcery| | |Target player puts the top ten cards of his or her library into his or her graveyard.|Ravnica: City of Guilds|Rare|null|0
107094|Glint-Eye Nephilim|{U}{B}{R}{G}|Creature - Nephilim|2|2|Whenever Glint-Eye Nephilim deals combat damage to a player, draw that many cards. <br>{1}, Discard a card: Glint-Eye Nephilim gets +1/+1 until end of turn.|Guildpact|Rare|null|0
136157|Glittering Wish|{G}{W}|Sorcery| | |You may choose a multicolored card you own from outside the game, reveal that card, and put it into your hand. Remove Glittering Wish from the game.|Future Sight|Rare|null|0
107542|Gobhobbler Rats|{B}{R}|Creature - Rat|2|2|<i>Hellbent</i> - Gobhobbler Rats gets +1/+0 and has "{B}: Regenerate Gobhobbler Rats" as long as you have no cards in hand.|Dissension|Common|null|0
97211|Goblin Flectomancer|{U}{R}{R}|Creature - Goblin Wizard|2|2|Sacrifice Goblin Flectomancer: You may change the targets of target instant or sorcery spell.|Guildpact|Uncommon|null|0
26760|Goblin Legionnaire|{R}{W}|Creature - Goblin Soldier|2|2|{R}, Sacrifice Goblin Legionnaire: Goblin Legionnaire deals 2 damage to target creature or player. <br>{W}, Sacrifice Goblin Legionnaire: Prevent the next 2 damage that would be dealt to target creature or player this turn.|Apocalypse|Common|null|0
29417|Goblin Trenches|{1}{R}{W}|Enchantment| | |{2}, Sacrifice a land: Put two 1/1 red and white Goblin Soldier creature tokens into play.|Apocalypse|Rare|null|0
89069|Golgari Germination|{1}{B}{G}|Enchantment| | |Whenever a nontoken creature you control is put into a graveyard from play, put a 1/1 green Saproling creature token into play.|Ravnica: City of Guilds|Uncommon|null|0
83838|Golgari Guildmage|{B/G}{B/G}|Creature - Elf Shaman|2|2|<i>({B/G} can be paid with either {B} or {G}.)</i> <br>{4}{B}, Sacrifice a creature: Return target creature card from your graveyard to your hand. <br>{4}{G}: Put a +1/+1 counter on target creature.|Ravnica: City of Guilds|Uncommon|null|0
89038|Golgari Rotwurm|{3}{B}{G}|Creature - Zombie Wurm|5|4|{B}, Sacrifice a creature: Target player loses 1 life.|Ravnica: City of Guilds|Common|null|0
1653|Gosta Dirk|{3}{W}{W}{U}{U}|Legendary Creature - Human Warrior|4|4|First strike <br>Creatures with islandwalk can be blocked as though they didn't have islandwalk.|Legends|Rare|null|0
107329|Grand Arbiter Augustin IV|{2}{W}{U}|Legendary Creature - Human Advisor|2|3|White spells you play cost {1} less to play. <br>Blue spells you play cost {1} less to play. <br>Spells your opponents play cost {1} more to play.|Dissension|Rare|null|0
89073|Grave-Shell Scarab|{2}{B}{G}{G}|Creature - Insect|4|4|{1}, Sacrifice Grave-Shell Scarab: Draw a card. <br>Dredge 1 <i>(If you would draw a card, instead you may put exactly one card from the top of your library into your graveyard. If you do, return this card from your graveyard to your hand. Otherwise, draw a card.)</i>|Ravnica: City of Guilds|Rare|null|0
3536|Grim Feast|{1}{B}{G}|Enchantment| | |At the beginning of your upkeep, Grim Feast deals 1 damage to you. <br> <br>Whenever a creature is put into an opponent's graveyard from play, you gain life equal to its toughness.|Mirage|Rare|null|0
96837|Gruul Guildmage|{R/G}{R/G}|Creature - Human Shaman|2|2|<i>({R/G} can be paid with either {R} or {G}.)</i> <br>{3}{R}, Sacrifice a land: Gruul Guildmage deals 2 damage to target player. <br>{3}{G}: Target creature gets +2/+2 until end of turn.|Guildpact|Uncommon|null|0
89030|Guardian of Vitu-Ghazi|{6}{G}{W}|Creature - Elemental|4|7|Convoke <i>(Each creature you tap while playing this spell reduces its cost by {1} or by one mana of that creature's color.)</i> <br>Vigilance|Ravnica: City of Guilds|Common|null|0
27169|Guided Passage|{U}{R}{G}|Sorcery| | |Reveal the cards in your library. An opponent chooses from among them a creature card, a land card, and a noncreature, nonland card. You put the chosen cards into your hand. Then shuffle your library.|Apocalypse|Rare|null|0
3738|Guiding Spirit|{1}{W}{U}|Creature - Angel Spirit|1|2|Flying <br>{T}: If the top card of target player's graveyard is a creature card, put that card on the top of that player's library.|Visions|Rare|null|0
1654|Gwendlyn Di Corci|{U}{B}{B}{R}|Legendary Creature - Human Rogue|3|5|{T}: Target player discards a card at random. Play this ability only during your turn.|Legends|Rare|null|0
1655|Halfdane|{1}{W}{U}{B}|Legendary Creature - Shapeshifter|3|3|At the beginning of your upkeep, Halfdane's power and toughness become equal to the power and toughness of target creature other than Halfdane, until the end of your next upkeep.|Legends|Rare|null|0
25977|Hanna, Ship's Navigator|{1}{W}{U}|Legendary Creature - Human Artificer|1|2|{1}{W}{U}, {T}: Return target artifact or enchantment card from your graveyard to your hand.|Invasion|Rare|null|0
3537|Harbor Guardian|{2}{W}{U}|Creature - Gargoyle|3|4|Reach <i>(This creature can block creatures with flying.)</i> <br>Whenever Harbor Guardian attacks, defending player may draw a card.|Mirage|Uncommon|null|0
109706|Harmonic Sliver|{1}{G}{W}|Creature - Sliver|1|1|All Slivers have "When this permanent comes into play, destroy target artifact or enchantment."|Time Spiral|Uncommon|null|0
3538|Haunting Apparition|{1}{U}{B}|Creature - Spirit|1+*|2|Flying <br>As Haunting Apparition comes into play, choose an opponent. <br>Haunting Apparition's power is equal to 1 plus the number of green creature cards in the chosen player's graveyard.|Mirage|Uncommon|null|0
3539|Hazerider Drake|{2}{W}{U}|Creature - Drake|2|3|Flying, protection from red|Mirage|Uncommon|null|0
121986|Hazezon Tamar|{4}{R}{G}{W}|Legendary Creature - Human Warrior|2|4|At the beginning of your upkeep, if Hazezon Tamar came into play since the beginning of your last upkeep, put a 1/1 red, green, and white Sand Warrior creature token into play for each land you control. Those creatures have "When a permanent named Hazezon Tamar isn't in play, remove this creature from the game."|Magic Online Promo Cards|Rare|null|0
97100|Hellhole Rats|{2}{B}{R}|Creature - Rat|2|2|Haste <br>When Hellhole Rats comes into play, target player discards a card. Hellhole Rats deals damage to that player equal to that card's converted mana cost.|Dissension|Uncommon|null|0
23183|Heroes' Reunion|{G}{W}|Instant| | |Target player gains 7 life.|Invasion|Uncommon|null|0
5168|Hibernation Sliver|{U}{B}|Creature - Sliver|2|2|All Slivers have "Pay 2 life: Return this permanent to its owner's hand."|Stronghold|Uncommon|null|0
140219|Horde of Notions|{W}{U}{B}{R}{G}|Legendary Creature - Elemental|5|5|Vigilance, trample, haste <br>{W}{U}{B}{R}{G}: You may play target Elemental card from your graveyard without paying its mana cost.|Lorwyn|Rare|null|0
23163|Horned Cheetah|{2}{G}{W}|Creature - Cat|2|2|Lifelink <i>(Whenever this creature deals damage, you gain that much life.)</i>|Invasion|Uncommon|null|0
25928|Horned Kavu|{R}{G}|Creature - Kavu|3|4|When Horned Kavu comes into play, return a red or green creature you control to its owner's hand.|Planeshift|Common|null|0
25872|Hull Breach|{R}{G}|Sorcery| | |Choose one - Destroy target artifact; or destroy target enchantment; or destroy target artifact and target enchantment.|Planeshift|Common|null|0
1657|Hunding Gjornersen|{3}{W}{U}{U}|Legendary Creature - Human Warrior|5|4|Rampage 1 <I>(Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)</I>|Legends|Uncommon|null|0
35167|Hunting Grounds|{G}{W}|Enchantment| | |<i>Threshold</i> - As long as seven or more cards are in your graveyard, Hunting Grounds has "Whenever an opponent plays a spell, you may put a creature card from your hand into play."|Judgment|Rare|null|0
23176|Hunting Kavu|{1}{R}{G}|Creature - Kavu|2|3|{1}{R}{G}, {T}: Remove from the game Hunting Kavu and target creature without flying that's attacking you.|Invasion|Uncommon|null|0
2731|Hymn of Rebirth|{3}{G}{W}|Sorcery| | |Put target creature card in a graveyard into play under your control.|Ice Age|Uncommon|null|0
74618|Iname as One|{8}{B}{B}{G}{G}|Legendary Creature - Spirit|8|8|When Iname as One comes into play, if you played it from your hand, you may search your library for a Spirit permanent card, put it into play, then shuffle your library. <br>When Iname as One is put into a graveyard from play, you may remove it from the game. If you do, return target Spirit permanent card from your graveyard to play.|Saviors of Kamigawa|Rare|null|0
107092|Ink-Treader Nephilim|{R}{G}{W}{U}|Creature - Nephilim|3|3|Whenever a player plays an instant or sorcery spell, if Ink-Treader Nephilim is the only target of that spell, copy the spell for each other creature that spell could target. Each copy targets a different one of those creatures.|Guildpact|Rare|null|0
124073|Intet, the Dreamer|{3}{U}{R}{G}|Legendary Creature - Dragon|6|6|Flying <br>Whenever Intet, the Dreamer deals combat damage to a player, you may pay {2}{U}. If you do, remove the top card of your library from the game face down. You may look at that card as long as it remains removed from the game. You may play that card without paying its mana cost as long as Intet remains in play.|Planar Chaos|Rare|null|0
83630|Invoke the Firemind|{X}{U}{U}{R}|Sorcery| | |Choose one - Draw X cards; or Invoke the Firemind deals X damage to target creature or player.|Guildpact|Rare|null|0
31799|Iridescent Angel|{5}{W}{U}|Creature - Angel|4|4|Flying, protection from all colors|Odyssey|Rare|null|0
107448|Isperia the Inscrutable|{1}{W}{W}{U}{U}|Legendary Creature - Sphinx|3|6|Flying <br>Whenever Isperia the Inscrutable deals combat damage to a player, name a card. That player reveals his or her hand. If he or she reveals the named card, search your library for a creature card with flying, reveal it, put it into your hand, then shuffle your library.|Dissension|Rare|null|0
114903|Ith, High Arcanist|{5}{W}{U}|Legendary Creature - Human Wizard|3|5|Vigilance <br>{T}: Untap target attacking creature. Prevent all combat damage that would be dealt to and dealt by that creature this turn. <br>Suspend 4-{W}{U}|Time Spiral|Rare|null|0
97202|Izzet Chronarch|{3}{U}{R}|Creature - Human Wizard|2|2|When Izzet Chronarch comes into play, return target instant or sorcery card from your graveyard to your hand.|Guildpact|Common|null|0
96966|Izzet Guildmage|{U/R}{U/R}|Creature - Human Wizard|2|2|<i>({U/R} can be paid with either {U} or {R}.)</i> <br>{2}{U}: Copy target instant spell you control with converted mana cost 2 or less. You may choose new targets for the copy. <br>{2}{R}: Copy target sorcery spell you control with converted mana cost 2 or less. You may choose new targets for the copy.|Guildpact|Uncommon|null|0
1658|Jacques le Vert|{1}{R}{G}{W}|Legendary Creature - Human Warrior|3|2|Green creatures you control get +0/+2.|Legends|Rare|null|0
97086|Jagged Poppet|{1}{B}{R}|Creature - Ogre Warrior|3|4|Whenever Jagged Poppet is dealt damage, discard that many cards. <br><i>Hellbent</i> - Whenever Jagged Poppet deals combat damage to a player, if you have no cards in hand, that player discards cards equal to the damage.|Dissension|Uncommon|null|0
1659|Jasmine Boreal|{3}{G}{W}|Legendary Creature - Human|4|5| |Legends|Uncommon|null|0
1660|Jedit Ojanen|{4}{W}{W}{U}|Legendary Creature - Cat Warrior|5|5| |Legends|Uncommon|null|0
1661|Jerrard of the Closed Fist|{3}{R}{G}{G}|Legendary Creature - Human Knight|6|5| |Legends|Uncommon|null|0
136194|Jhoira of the Ghitu|{1}{U}{R}|Legendary Creature - Human Wizard|2|2|{2}, Remove a nonland card in your hand from the game: Put four time counters on the removed card. If it doesn't have suspend, it gains suspend. <i>(At the beginning of your upkeep, remove a time counter from that card. When the last is removed, play it without paying its mana cost. If it's a creature, it has haste.)</i>|Future Sight|Rare|null|0
1662|Johan|{3}{R}{G}{W}|Legendary Creature - Human Wizard|5|4|At the beginning of your combat phase, you may have Johan gain "Johan can't attack" until end of combat. If you do, attacking doesn't cause creatures you control to tap this combat if Johan is untapped.|Legends|Rare|null|0
29304|Jungle Barrier|{2}{G}{U}|Creature - Plant Wall|2|6|Defender <i>(This creature can't attack.)</i> <br>When Jungle Barrier comes into play, draw a card.|Apocalypse|Uncommon|null|0
3540|Jungle Troll|{1}{R}{G}|Creature - Troll|2|1|{R}: Regenerate Jungle Troll. <br> <br>{G}: Regenerate Jungle Troll.|Mirage|Uncommon|null|0
121172|Juniper Order Ranger|{3}{G}{W}|Creature - Human Knight|2|4|Whenever another creature comes into play under your control, put a +1/+1 counter on that creature and a +1/+1 counter on Juniper Order Ranger.|Coldsnap|Uncommon|null|0
113536|Kaervek the Merciless|{5}{B}{R}|Legendary Creature - Human Shaman|5|4|Whenever an opponent plays a spell, Kaervek the Merciless deals damage to target creature or player equal to that spell's converted mana cost.|Time Spiral|Rare|null|0
3541|Kaervek's Purge|{X}{B}{R}|Sorcery| | |Destroy target creature with converted mana cost X. If that creature is put into a graveyard this way, Kaervek's Purge deals damage equal to the creature's power to the creature's controller.|Mirage|Uncommon|null|0
23186|Kangee, Aerie Keeper|{2}{W}{U}|Legendary Creature - Bird Wizard|2|2|Kicker {2}{X} <I>(You may pay an additional </I>{2}{X}<I> as you play this spell.)</I> <br>Flying <br>When Kangee, Aerie Keeper comes into play, if the kicker cost was paid, put X feather counters on it. <br>Other Bird creatures get +1/+1 for each feather counter on Kangee, Aerie Keeper.|Invasion|Rare|null|0
44263|Karona, False God|{1}{W}{U}{B}{R}{G}|Legendary Creature - Avatar|5|5|Haste <br>At the beginning of each player's upkeep, that player untaps Karona, False God and gains control of it. <br>Whenever Karona attacks, creatures of the type of your choice get +3/+3 until end of turn.|Scourge|Rare|null|0
1663|Kasimir the Lone Wolf|{4}{W}{U}|Legendary Creature - Human Warrior|5|3| |Legends|Uncommon|null|0
1664|Kei Takahashi|{2}{G}{W}|Legendary Creature - Human Cleric|2|2|{T}: Prevent the next 2 damage that would be dealt to target creature this turn.|Legends|Rare|null|0
21323|Keldon Twilight|{1}{B}{R}|Enchantment| | |At the end of each player's turn, if no creatures attacked that turn, that player sacrifices a creature he or she controlled since the beginning of the turn.|Planeshift|Rare|null|0
97207|Killer Instinct|{4}{R}{G}|Enchantment| | |At the beginning of your upkeep, reveal the top card of your library. If it's a creature card, put it into play. That creature gains haste until end of turn. Sacrifice it at end of turn.|Guildpact|Rare|null|0
2732|Kjeldoran Frostbeast|{3}{G}{W}|Creature - Elemental Beast|2|4|Whenever Kjeldoran Frostbeast blocks or becomes blocked by a creature, destroy that creature at end of combat.|Ice Age|Uncommon|null|0
1665|Lady Caleria|{3}{G}{G}{W}{W}|Legendary Creature - Human Archer|3|6|{T}: Lady Caleria deals 3 damage to target attacking or blocking creature.|Legends|Rare|null|0
1666|Lady Evangela|{W}{U}{B}|Legendary Creature - Human Cleric|1|2|{W}{B}, {T}: Prevent all combat damage that would be dealt by target creature this turn.|Legends|Rare|null|0
1667|Lady Orca|{5}{B}{R}|Legendary Creature - Demon|7|4| |Legends|Uncommon|null|0
27231|Last Stand|{W}{U}{B}{R}{G}|Sorcery| | |Target opponent loses 2 life for each Swamp you control. Last Stand deals damage equal to the number of Mountains you control to target creature. Put a 1/1 green Saproling creature token into play for each Forest you control. You gain 2 life for each Plains you control. Draw a card for each Island you control, then discard that many cards.|Apocalypse|Rare|null|0
25927|Lava Zombie|{1}{B}{R}|Creature - Zombie|4|3|When Lava Zombie comes into play, return a black or red creature you control to its owner's hand. <br>{2}: Lava Zombie gets +1/+0 until end of turn.|Planeshift|Common|null|0
107557|Leafdrake Roost|{3}{G}{U}|Enchantment - Aura| | |Enchant land <br>Enchanted land has "{G}{U}, {T}: Put a 2/2 green and blue Drake creature token with flying into play."|Dissension|Uncommon|null|0
107680|Leap of Flame|{U}{R}|Instant| | |Replicate {U}{R} <i>(When you play this spell, copy it for each time you paid its replicate cost. You may choose new targets for the copies.)</i> <br>Target creature gets +1/+0 and gains flying and first strike until end of turn.|Guildpact|Common|null|0
3542|Leering Gargoyle|{1}{W}{U}|Creature - Gargoyle|2|2|Flying <br> <br>{T}: Leering Gargoyle gets -2/+2 and loses flying until end of turn.|Mirage|Rare|null|0
27650|Lightning Angel|{1}{R}{W}{U}|Creature - Angel|3|4|Flying, vigilance, haste|Apocalypse|Rare|null|0
87908|Lightning Helix|{R}{W}|Instant| | |Lightning Helix deals 3 damage to target creature or player and you gain 3 life.|Ravnica: City of Guilds|Uncommon|null|0
3222|Lim-Dul's Paladin|{2}{B}{R}|Creature - Human Knight|0|3|Trample <br>At the beginning of your upkeep, sacrifice Lim-Dul's Paladin unless you discard a card. If you sacrifice it this way, draw a card. <br>Whenever Lim-Dul's Paladin becomes blocked, it gets +6/+3 until end of turn. <br>Whenever Lim-Dul's Paladin attacks and isn't blocked, it deals no combat damage this turn and defending player loses 4 life.|Alliances|Uncommon|null|0
3223|Lim-Dul's Vault|{U}{B}|Instant| | |Look at the top five cards of your library. As many times as you choose, you may pay 1 life, put those cards on the bottom of your library, then look at the top five cards of your library. Then shuffle your library and put the last cards you looked at this way on top of it in any order.|Alliances|Uncommon|null|0
31770|Lithatog|{1}{R}{G}|Creature - Atog|1|2|Sacrifice an artifact: Lithatog gets +1/+1 until end of turn. <br>Sacrifice a land: Lithatog gets +1/+1 until end of turn.|Odyssey|Uncommon|null|0
1668|Livonya Silone|{2}{R}{R}{G}{G}|Legendary Creature - Human Warrior|4|4|First strike, legendary landwalk|Legends|Rare|null|0
26759|Llanowar Dead|{B}{G}|Creature - Zombie Elf|2|2|{T}: Add {B} to your mana pool.|Apocalypse|Common|null|0
23157|Llanowar Knight|{G}{W}|Creature - Elf Knight|2|2|Protection from black|Invasion|Common|null|0
23170|Lobotomy|{2}{U}{B}|Sorcery| | |Target player reveals his or her hand, then you choose a card other than a basic land card from it. Search that player's graveyard, hand, and library for all cards with the same name as the chosen card and remove them from the game. Then that player shuffles his or her library.|Invasion|Uncommon|null|0
1669|Lord Magnus|{3}{G}{W}{W}|Legendary Creature - Human Druid|4|3|First strike <br>Creatures with plainswalk can be blocked as though they didn't have plainswalk. <br>Creatures with forestwalk can be blocked as though they didn't have forestwalk.|Legends|Uncommon|null|0
3224|Lord of Tresserhorn|{1}{U}{B}{R}|Legendary Creature - Zombie|10|4|When Lord of Tresserhorn comes into play, you lose 2 life and sacrifice two creatures, and an opponent draws two cards. <br>{B}: Regenerate Lord of Tresserhorn.|Alliances|Rare|null|0
83738|Loxodon Hierarch|{2}{G}{W}|Creature - Elephant Cleric|4|4|When Loxodon Hierarch comes into play, you gain 4 life. <br>{G}{W}, Sacrifice Loxodon Hierarch: Regenerate each creature you control.|Ravnica: City of Guilds|Rare|null|0
83834|Lurking Informant|{1}{U/B}|Creature - Human Rogue|1|2|<i>({U/B} can be paid with either {U} or {B}.)</i> <br>{2}, {T}: Look at the top card of target player's library. You may put that card into that player's graveyard.|Ravnica: City of Guilds|Common|null|0
107363|Lyzolda, the Blood Witch|{1}{B}{R}|Legendary Creature - Human Cleric|3|1|{2}, Sacrifice a creature: Lyzolda, the Blood Witch deals 2 damage to target creature or player if the sacrificed creature was red. Draw a card if the sacrificed creature was black.|Dissension|Rare|null|0
25870|Malicious Advice|{X}{U}{B}|Instant| | |Tap X target artifacts, creatures, and/or lands. You lose X life.|Planeshift|Common|null|0
3543|Malignant Growth|{3}{G}{U}|Enchantment| | |Cumulative upkeep {1} <br>At the beginning of your upkeep, put a growth counter on Malignant Growth. <br>At the beginning of each of your opponents' draw steps, that player draws a card for each growth counter on Malignant Growth, then Malignant Growth deals damage to the player equal to the number of cards he or she drew this way.|Mirage|Rare|null|0
2874|Marhault Elsdragon|{3}{R}{R}{G}|Legendary Creature - Elf Warrior|4|6|Rampage 1 <I>(Whenever this creature becomes blocked, it gets +1/+1 until end of turn for each creature blocking it beyond the first.)</I>|Chronicles|Uncommon|null|0
25934|Marsh Crocodile|{2}{U}{B}|Creature - Crocodile|4|4|When Marsh Crocodile comes into play, return a blue or black creature you control to its owner's hand. <br>When Marsh Crocodile comes into play, each player discards a card.|Planeshift|Uncommon|null|0
1821|Marsh Goblins|{B}{R}|Creature - Goblin|1|1|Swampwalk|The Dark|Common|null|0
25825|Martyrs' Tomb|{2}{W}{B}|Enchantment| | |Pay 2 life: Prevent the next 1 damage that would be dealt to target creature this turn.|Apocalypse|Uncommon|null|0
83572|Master Warcraft|{2}{R/W}{R/W}|Instant| | |<i>({R/W} can be paid with either {R} or {W}.)</i> <br>Play Master Warcraft only before attackers are declared. <br>You choose which creatures attack this turn. You choose how each creature blocks this turn.|Ravnica: City of Guilds|Rare|null|0
74347|Meddling Kids|{2}{W}{U}|Creature - Human Child|2|3|As Meddling Kids comes into play, choose a word with four or more letters. <br>Nonland cards with the chosen word in their text box can't be played.|Unhinged|Rare|null|0
26591|Meddling Mage|{W}{U}|Creature - Human Wizard|2|2|As Meddling Mage comes into play, name a nonland card. <br>The named card can't be played.|Planeshift|Rare|null|0
